"I-P01"	"OTU"	"I-P07"	"I-P11"	"I-S07"	"I-S29"	"I-S34"	"I-W31"	"I-W32"	"I-W33"	"S-P03"	"S-P09"	"S-P12"	"S-S05"	"S-S08"	"S-S32"	"S-W20"	"S-W36"	"S-W37"
15	"Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Acetobacteraceae.Acidibrevibacterium.Acidibrevibacterium fodinaquatile"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	"Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales.NA.NA.Rhodobacterales bacterium CG15_BIG_FIL_POST_REV_8_21_14_020_59_13"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	"Bacteria.Proteobacteria.Alphaproteobacteria.NA.NA.NA.Alphaproteobacteria bacterium HGW-Alphaproteobacteria-11"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	"Bacteria.Proteobacteria.Deltaproteobacteria.Desulfobacterales.Desulfobulbaceae.Desulfotalea.Desulfotalea sp."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	"Bacteria.Proteobacteria.Alphaproteobacteria.Kordiimonadales.NA.NA.Kordiimonadales bacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	"Bacteria.Proteobacteria.Alphaproteobacteria.Emcibacterales.Emcibacteraceae.Emcibacter.Emcibacter congregatus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	"Bacteria.Proteobacteria.Betaproteobacteria.Neisseriales.NA.NA.Neisseriales bacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	"Bacteria.Proteobacteria.Gammaproteobacteria.Pseudomonadales.Pseudomonadaceae.Pseudomonas.Pseudomonas sp. FW306-2-11AA"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	"Bacteria.Proteobacteria.Gammaproteobacteria.Oceanospirillales.Halomonadaceae.NA.Halomonadaceae bacterium R4HLG17"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	"Bacteria.Proteobacteria.Gammaproteobacteria.Alteromonadales.Alteromonadaceae.Marinobacter.Marinobacter fuscus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	"Bacteria.Proteobacteria.Gammaproteobacteria.NA.NA.Candidatus Kentron.Candidatus Kentron sp. FM"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	"Bacteria.Proteobacteria.Epsilonproteobacteria.Nautiliales.Nautiliaceae.Nautilia.Nautilia sp."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	"Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Phyllobacteriaceae.Lentilitoribacter.Lentilitoribacter sp. Alg239-R112"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	"Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Oxalobacteraceae.Herbaspirillum.Herbaspirillum sp. K1R23-30"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	"Bacteria.Proteobacteria.Gammaproteobacteria.Cardiobacteriales.Cardiobacteriaceae.Cardiobacterium.Cardiobacterium sp."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	"Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Burkholderiaceae.Paraburkholderia.Paraburkholderia sp. BCC1886"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	"Bacteria.Proteobacteria.Deltaproteobacteria.Desulfobacterales.Desulfobulbaceae.Desulfopila.Desulfopila sp. IMCC35004"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	"Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.NA.Enhydrobacter.Enhydrobacter sp. CC-CFT640"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	"Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Aurantimonadaceae.Jiella.Jiella sp. R10"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15	"Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Aestuariivirgaceae.Aestuariivirga.Aestuariivirga litoralis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Epsilonproteobacteria.Campylobacterales.Campylobacteraceae.Campylobacter.Campylobacter showae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Betaproteobacteria.Neisseriales.Neisseriaceae.Neisseria.Neisseria gonorrhoeae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Sphingomonadaceae.Zymomonas.Zymomonas mobilis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Gammaproteobacteria.Pasteurellales.Pasteurellaceae.Aggregatibacter.Aggregatibacter actinomycetemcomitans"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Gammaproteobacteria.Chromatiales.Ectothiorhodospiraceae.Halorhodospira.Halorhodospira halophila"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Nitrospirillum.Nitrospirillum amazonense"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Acidithiobacillia.Acidithiobacillales.Acidithiobacillaceae.Acidithiobacillus.Acidithiobacillus caldus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Epsilonproteobacteria.Campylobacterales.Helicobacteraceae.Helicobacter.Helicobacter pullorum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Gammaproteobacteria.Thiotrichales.Thiotrichaceae.Thioploca.Thioploca ingrica"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Gammaproteobacteria.Legionellales.Legionellaceae.Legionella.Legionella gratiana"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Deltaproteobacteria.Desulfovibrionales.Desulfovibrionaceae.Desulfovibrio.Desulfovibrio gracilis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Gammaproteobacteria.Pasteurellales.Pasteurellaceae.Lonepinella.Lonepinella koalarum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Deltaproteobacteria.Syntrophobacterales.Syntrophaceae.Desulfobacca.Desulfobacca acetoxidans"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Gammaproteobacteria.Nevskiales.Sinobacteraceae.Nevskia.Nevskia ramosa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Gammaproteobacteria.Legionellales.Legionellaceae.Legionella.Legionella waltersii"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales.Hyphomonadaceae.Hyphomonas.Hyphomonas adhaerens"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Erwiniaceae.Pantoea.Pantoea endophytica"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Gammaproteobacteria.Oceanospirillales.Halomonadaceae.Halomonas.Halomonas sulfidaeris"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Alphaproteobacteria.Caulobacterales.Caulobacteraceae.Caulobacter.Caulobacter vibrioides"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Acetobacteraceae.Rubritepida.Rubritepida flocculans"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Deltaproteobacteria.Desulfuromonadales.Geobacteraceae.Geopsychrobacter.Geopsychrobacter electrodiphilus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Klebsiella.Klebsiella variicola"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.NA.Paucibacter.Paucibacter toxinivorans"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Gammaproteobacteria.Pasteurellales.Pasteurellaceae.Nicoletella.Nicoletella semolina"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Deltaproteobacteria.Desulfuromonadales.Geobacteraceae.Geobacter.Geobacter lovleyi"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Deltaproteobacteria.Syntrophobacterales.Syntrophorhabdaceae.Syntrophorhabdus.Syntrophorhabdus aromaticivorans"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Betaproteobacteria.Rhodocyclales.Zoogloeaceae.Uliginosibacterium.Uliginosibacterium gangwonense"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Burkholderiaceae.Burkholderia.Burkholderia contaminans"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales.Rhodobacteraceae.Celeribacter.Celeribacter halophilus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales.Rhodobacteraceae.Celeribacter.Celeribacter neptunius"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Hyphomicrobiaceae.Rhodoplanes.Rhodoplanes sp. Z2-YC6860"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Skermanella.Skermanella stibiiresistens"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Deltaproteobacteria.Desulfobacterales.Desulfobacteraceae.Desulfosarcina.Desulfosarcina sp. BuS5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Morganellaceae.Photorhabdus.Photorhabdus khanii"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Betaproteobacteria.Neisseriales.Chromobacteriaceae.Paludibacterium.Paludibacterium purpuratum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales.Rhodobacteraceae.Sulfitobacter.Sulfitobacter sp. SK012"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Betaproteobacteria.NA.NA.NA.Betaproteobacteria bacterium MOLA814"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Epsilonproteobacteria.Campylobacterales.Campylobacteraceae.Campylobacter.Campylobacter corcagiensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Betaproteobacteria.NA.NA.Candidatus Accumulibacter.Candidatus Accumulibacter sp. BA-92"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Klebsiella.Klebsiella quasipneumoniae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Betaproteobacteria.Neisseriales.Neisseriaceae.Vitreoscilla.Vitreoscilla massiliensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Gammaproteobacteria.Oceanospirillales.Oceanospirillaceae.Marinobacterium.Marinobacterium profundum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Alphaproteobacteria.Sphingomonadales.Sphingomonadaceae.Sphingomonas.Sphingomonas sp. Leaf67"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales.Rhodobacteraceae.Pseudovibrio.Pseudovibrio stylochi"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.NA.NA.NA.NA.Proteobacteria bacterium SG_bin7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Gammaproteobacteria.NA.NA.Sedimenticola.Sedimenticola sp."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Epsilonproteobacteria.Campylobacterales.Campylobacteraceae.Campylobacter.Campylobacter pinnipediorum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.NA.NA.Rhodospirillales bacterium CG15_BIG_FIL_POST_REV_8_21_14_020_66_15"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Beijerinckiaceae.NA.Beijerinckiaceae bacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Gammaproteobacteria.Methylococcales.Methylococcaceae.NA.Methylococcaceae bacterium TMED282"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Deltaproteobacteria.NA.NA.NA.Deltaproteobacteria bacterium HGW-Deltaproteobacteria-12"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Aurantimonadaceae.Mangrovicella.Mangrovicella endophytica"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Gammaproteobacteria.Nevskiales.Sinobacteraceae.Solimonas.Solimonas fluminis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Deltaproteobacteria.Desulfovibrionales.Desulfonatronaceae.Desulfonatronum.Desulfonatronum sp. SC1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Gammaproteobacteria.Alteromonadales.Alteromonadaceae.Glaciecola.Glaciecola sp. KUL10"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Gammaproteobacteria.Thiotrichales.Fastidiosibacteraceae.NA.Fastidiosibacteraceae bacterium SYSU SYW-5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales.Rhodobacteraceae.Tropicimonas.Tropicimonas sp. IMCC34043"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Gammaproteobacteria.Chromatiales.Halothiobacillaceae.NA.Halothiobacillaceae bacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Erwiniaceae.Pantoea.Pantoea sp. CCBC3-3-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Alphaproteobacteria.Magnetococcales.Candidatus Magnetaquicoccaceae.Candidatus Magnetaquicoccus.Candidatus Magnetaquicoccus inordinatus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Zetaproteobacteria.Mariprofundales.Mariprofundaceae.Mariprofundus.Mariprofundus erugo"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Pectobacteriaceae.Sodalis.Sodalis sp. 159R"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Deltaproteobacteria.Myxococcales.Myxococcaceae.Aggregicoccus.Aggregicoccus sp. 17bor-14"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	"Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Alcaligenaceae.Pusillimonas.Pusillimonas sp. TS35"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Gammaproteobacteria.Xanthomonadales.Xanthomonadaceae.Xanthomonas.Xanthomonas translucens"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Gammaproteobacteria.Methylococcales.Methylococcaceae.Methylobacter.Methylobacter luteus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Morganellaceae.Proteus.Proteus mirabilis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Morganellaceae.Xenorhabdus.Xenorhabdus nematophila"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Gammaproteobacteria.Aeromonadales.Aeromonadaceae.Aeromonas.Aeromonas hydrophila"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Epsilonproteobacteria.Campylobacterales.Helicobacteraceae.Wolinella.Wolinella succinogenes"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Gammaproteobacteria.Thiotrichales.Thiotrichaceae.Thiothrix.Thiothrix nivea"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Epsilonproteobacteria.Campylobacterales.Helicobacteraceae.Helicobacter.Helicobacter canis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Morganellaceae.Photorhabdus.Photorhabdus luminescens"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Alphaproteobacteria.Rickettsiales.Anaplasmataceae.Neorickettsia.Neorickettsia helminthoeca"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Gammaproteobacteria.Chromatiales.Chromatiaceae.Thiorhodococcus.Thiorhodococcus minor"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Gammaproteobacteria.Thiotrichales.Piscirickettsiaceae.Thiomicrorhabdus.Thiomicrorhabdus chilensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Gammaproteobacteria.Oceanospirillales.Oceanospirillaceae.Pseudospirillum.Pseudospirillum japonicum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Bradyrhizobiaceae.Bradyrhizobium.Bradyrhizobium sp. ORS 278"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Deltaproteobacteria.Desulfobacterales.Desulfobulbaceae.Desulfobulbus.Desulfobulbus mediterraneus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Rhizobiaceae.Kaistia.Kaistia adipata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Betaproteobacteria.Neisseriales.Chromobacteriaceae.Laribacter.Laribacter hongkongensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Gammaproteobacteria.Oceanospirillales.Oceanospirillaceae.Marinospirillum.Marinospirillum insulare"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Bradyrhizobiaceae.Bradyrhizobium.Bradyrhizobium canariense"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Gammaproteobacteria.Xanthomonadales.Xanthomonadaceae.Stenotrophomonas.Stenotrophomonas koreensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Deltaproteobacteria.Desulfovibrionales.Desulfovibrionaceae.Desulfovibrio.Desulfovibrio putealis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Deltaproteobacteria.Desulfovibrionales.Desulfovibrionaceae.Desulfovibrio.Desulfovibrio aerotolerans"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Beijerinckiaceae.Rhodoblastus.Rhodoblastus sphagnicola"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Deltaproteobacteria.NA.NA.NA.Olavius algarvensis Delta 1 endosymbiont"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Thorselliaceae.Thorsellia.Thorsellia anophelis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Gammaproteobacteria.Xanthomonadales.Xanthomonadaceae.Pseudoxanthomonas.Pseudoxanthomonas spadix"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Gammaproteobacteria.Legionellales.Coxiellaceae.Candidatus Berkiella.Candidatus Berkiella cookevillensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Deltaproteobacteria.Desulfuromonadales.Geobacteraceae.Geobacter.Geobacter sp. M18"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Deltaproteobacteria.Desulfarculales.Desulfarculaceae.Desulfarculus.Desulfarculus baarsii"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.NA.Candidatus Hodgkinia.Candidatus Hodgkinia cicadicola"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales.Rhodobacteraceae.Paracoccus.Paracoccus isoporae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Deltaproteobacteria.NA.NA.NA.Olavius sp. associated proteobacterium Delta 1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Gammaproteobacteria.NA.NA.NA.gamma proteobacterium HIMB30"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Gammaproteobacteria.Oceanospirillales.Endozoicomonadaceae.Endozoicomonas.Endozoicomonas montiporae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Cohaesibacteraceae.Cohaesibacter.Cohaesibacter haloalkalitolerans"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Deltaproteobacteria.Desulfurellales.Desulfurellaceae.Hippea.Hippea alviniae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Magnetospira.Magnetospira sp. QH-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Acetobacteraceae.Crenalkalicoccus.Crenalkalicoccus roseus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales.Rhodobacteraceae.Palleronia.Palleronia rufa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Deltaproteobacteria.Desulfuromonadales.Desulfuromonadaceae.Desulfuromonas.Desulfuromonas sp. AOP6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae.Kosakonia.Kosakonia pseudosacchari"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Gammaproteobacteria.Xanthomonadales.Xanthomonadaceae.NA.Xanthomonadaceae bacterium SCN 69-123"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Gammaproteobacteria.Methylococcales.Methylococcaceae.Methylovulum.Methylovulum psychrotolerans"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Gammaproteobacteria.Vibrionales.Vibrionaceae.Paraphotobacterium.Paraphotobacterium marinum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Gammaproteobacteria.NA.NA.NA.Gammaproteobacteria bacterium RIFOXYD12_FULL_61_37"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Gammaproteobacteria.Pseudomonadales.Moraxellaceae.Acinetobacter.Acinetobacter sp. SFD"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Deltaproteobacteria.Desulfuromonadales.Desulfuromonadaceae.Pelobacter.Pelobacter sp. SFB93"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Gammaproteobacteria.NA.NA.NA.Gammaproteobacteria bacterium 42_54_T18"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales.Rhodobacteraceae.Rhodobacter.Rhodobacter sp. 24-YEA-8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae.Magnetospirillum.Magnetospirillum sp. 64-120"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	"Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Acetobacteraceae.NA.Acetobacteraceae bacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
